2.70,1.00,-0.01
2.71,0.96,-0.01
2.71,0.92,-0.01
2.72,0.89,-0.02
2.72,0.86,-0.02
2.73,0.83,-0.02
2.73,0.80,-0.03
2.74,0.77,-0.03
2.74,0.74,-0.04
2.75,0.72,-0.04
2.75,0.70,-0.05
2.76,0.68,-0.05
2.76,0.66,-0.05
2.76,0.64,-0.06
2.77,0.62,-0.06
2.77,0.61,-0.07
2.77,0.59,-0.07
2.78,0.58,-0.07
2.78,0.56,-0.08
2.78,0.55,-0.08
2.79,0.54,-0.09
2.79,0.52,-0.09
2.79,0.51,-0.10
2.79,0.50,-0.10
2.80,0.49,-0.10
2.80,0.48,-0.11
2.80,0.47,-0.11
2.80,0.47,-0.12
2.80,0.46,-0.12
2.81,0.45,-0.12
2.81,0.45,-0.13
2.81,0.44,-0.13
2.81,0.43,-0.14
2.81,0.43,-0.14
2.81,0.42,-0.14
2.82,0.42,-0.15
2.82,0.41,-0.15
2.82,0.41,-0.16
2.82,0.40,-0.16
2.82,0.40,-0.16
2.82,0.40,-0.17
2.82,0.39,-0.17
2.82,0.39,-0.18
2.82,0.39,-0.18
2.82,0.38,-0.18
2.82,0.38,-0.19
2.83,0.38,-0.19
2.83,0.38,-0.19
2.83,0.37,-0.20
2.83,0.37,-0.20
2.83,0.37,-0.21
2.83,0.37,-0.21
2.83,0.36,-0.21
2.83,0.36,-0.22
2.83,0.36,-0.22
2.83,0.36,-0.23
2.83,0.36,-0.23
2.83,0.36,-0.23
2.83,0.36,-0.24
2.83,0.35,-0.24
2.83,0.35,-0.25
2.83,0.35,-0.25
2.83,0.35,-0.25
2.83,0.35,-0.26
2.83,0.35,-0.26
2.83,0.35,-0.26
2.83,0.35,-0.27
2.83,0.35,-0.27
2.83,0.35,-0.28
2.82,0.34,-0.28
2.82,0.34,-0.28
2.82,0.34,-0.29
2.82,0.34,-0.29
2.82,0.34,-0.29
2.82,0.34,-0.30
2.82,0.34,-0.30
2.82,0.34,-0.31
2.82,0.34,-0.31
2.82,0.34,-0.31
2.82,0.34,-0.32
2.82,0.34,-0.32
2.82,0.34,-0.32
2.82,0.34,-0.33
2.82,0.34,-0.33
2.81,0.34,-0.33
2.81,0.34,-0.34
2.81,0.34,-0.34
2.81,0.34,-0.34
2.81,0.34,-0.35
2.81,0.34,-0.35
2.81,0.34,-0.35
2.81,0.34,-0.36
2.81,0.34,-0.36
2.81,0.34,-0.37
2.81,0.34,-0.37
2.81,0.34,-0.37
2.80,0.34,-0.37
2.80,0.34,-0.38
2.80,0.34,-0.38
2.80,0.34,-0.39
2.80,0.34,-0.39
2.80,0.34,-0.39
2.80,0.34,-0.39
2.80,0.34,-0.40
2.80,0.34,-0.40
2.80,0.33,-0.41
2.79,0.33,-0.41
2.79,0.33,-0.41
2.79,0.33,-0.41
2.79,0.33,-0.42
2.79,0.33,-0.42
2.79,0.33,-0.42
2.79,0.33,-0.43
2.79,0.33,-0.43
2.79,0.33,-0.44
2.78,0.33,-0.44
2.78,0.33,-0.44
2.78,0.33,-0.44
2.78,0.33,-0.45
2.78,0.33,-0.45
2.78,0.33,-0.46
2.78,0.33,-0.46
2.78,0.33,-0.46
2.78,0.33,-0.47
2.77,0.33,-0.47
2.77,0.33,-0.47
2.77,0.33,-0.48
2.77,0.33,-0.48
2.77,0.33,-0.48
2.77,0.33,-0.49
2.77,0.33,-0.49
2.77,0.33,-0.49
2.76,0.33,-0.50
2.76,0.33,-0.50
2.76,0.33,-0.50
2.76,0.33,-0.51
2.76,0.33,-0.51
2.76,0.33,-0.51
2.76,0.33,-0.52
2.76,0.33,-0.52
2.76,0.33,-0.52
2.75,0.33,-0.53
2.75,0.33,-0.53
2.75,0.33,-0.53
2.75,0.33,-0.54
2.75,0.33,-0.54
2.75,0.33,-0.54
2.75,0.33,-0.55
2.75,0.33,-0.55
2.74,0.33,-0.55
2.74,0.33,-0.56
2.74,0.33,-0.56
2.74,0.33,-0.56
2.74,0.33,-0.57
2.74,0.33,-0.57
2.74,0.33,-0.57
2.74,0.33,-0.58
2.73,0.33,-0.58
2.73,0.33,-0.58
2.73,0.33,-0.59
2.73,0.33,-0.59
2.73,0.33,-0.59
2.73,0.33,-0.60
2.73,0.33,-0.60
2.73,0.33,-0.60
2.72,0.33,-0.61
2.72,0.33,-0.61
2.72,0.33,-0.61
2.72,0.33,-0.62
2.72,0.33,-0.62
2.72,0.33,-0.62
2.72,0.33,-0.63
2.72,0.33,-0.63
2.71,0.33,-0.63
2.71,0.33,-0.64
2.71,0.33,-0.64
2.71,0.33,-0.64
2.71,0.33,-0.65
2.71,0.33,-0.65
2.71,0.33,-0.65
2.71,0.33,-0.66
2.70,0.33,-0.66
2.70,0.33,-0.66
2.70,0.33,-0.67
2.70,0.33,-0.67
2.70,0.33,-0.67
2.70,0.33,-0.68
2.70,0.33,-0.68
2.70,0.33,-0.68
2.69,0.33,-0.69
2.69,0.33,-0.69
2.69,0.33,-0.69
2.69,0.33,-0.70
2.69,0.33,-0.70
2.69,0.33,-0.70
2.69,0.34,-0.71
2.69,0.36,-0.71
2.68,0.39,-0.71
2.68,0.43,-0.72
2.68,0.49,-0.72
2.68,0.56,-0.73
2.68,0.63,-0.73
2.68,0.71,-0.73
2.68,0.79,-0.74
2.68,0.88,-0.74
2.67,0.98,-0.74
2.67,1.07,-0.75
2.67,1.17,-0.75
2.67,1.27,-0.76
2.67,1.35,-0.76
2.67,1.44,-0.76
2.67,1.54,-0.77
2.67,1.63,-0.77
2.66,1.72,-0.77
2.66,1.80,-0.78
2.66,1.88,-0.78
2.66,1.96,-0.79
2.66,2.04,-0.79
2.66,2.11,-0.79
2.66,2.18,-0.80
2.66,2.24,-0.80
2.65,2.31,-0.80
2.65,2.36,-0.81
2.65,2.42,-0.81
2.65,2.47,-0.81
2.65,2.52,-0.82
2.65,2.57,-0.82
2.65,2.61,-0.82
2.65,2.65,-0.83
2.64,2.69,-0.83
2.64,2.73,-0.84
2.64,2.76,-0.84
2.64,2.79,-0.84
2.64,2.83,-0.85
2.64,2.85,-0.85
2.64,2.88,-0.85
2.64,2.91,-0.86
